celltype_full,db,species,organ,celltype,n_genes,overlap,p_value,fdr
IMGN_T_4+8int_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_4+8int_Th,50,3,3.67202324863434e-05,0.000599961217881707
IMGN_T_4Mem_Sp | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_4Mem_Sp,50,3,3.67202324863434e-05,0.000599961217881707
IMGN_T_4Mem44h62l_Sp | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_4Mem44h62l_Sp,50,3,3.67202324863434e-05,0.000599961217881707
IMGN_T_4SP24-_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_4SP24-_Th,50,3,3.67202324863434e-05,0.000599961217881707
IMGN_T_DN4_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_DN4_Th,50,3,3.67202324863434e-05,0.000599961217881707
IMGN_T_DP_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_DP_Th,50,3,3.67202324863434e-05,0.000599961217881707
IMGN_T_DP69+_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_DP69+_Th,50,3,3.67202324863434e-05,0.000599961217881707
IMGN_T_DPbl_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_DPbl_Th,50,3,3.67202324863434e-05,0.000599961217881707
IMGN_T_DPsm_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_DPsm_Th,50,3,3.67202324863434e-05,0.000599961217881707
IMGN_T_ISP_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_ISP_Th,50,3,3.67202324863434e-05,0.000599961217881707
IMGN_Tgd_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_Tgd_Th,50,3,3.67202324863434e-05,0.000599961217881707
IMGN_Tgd_vg1+vd6-24ahi_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_Tgd_vg1+vd6-24ahi_Th,50,3,3.67202324863434e-05,0.000599961217881707
IMGN_Tgd_vg1+vd6+24ahi_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_Tgd_vg1+vd6+24ahi_Th,50,3,3.67202324863434e-05,0.000599961217881707
IMGN_Tgd_vg5+24ahi_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_Tgd_vg5+24ahi_Th,50,3,3.67202324863434e-05,0.000599961217881707
MA_M_GMCSF_TNF_PGE2_72h | Human | SaVanT,SaVanT,Human,,MA_M_GMCSF_TNF_PGE2_72h,50,3,3.67202324863434e-05,0.000599961217881707
Th1_Harvard | SaVanT,SaVanT,,,Th1_Harvard,50,3,3.67202324863434e-05,0.000599961217881707
Th2_Harvard | SaVanT,SaVanT,,,Th2_Harvard,50,3,3.67202324863434e-05,0.000599961217881707
thymocyte_DP_CD4+CD8+ | SaVanT,SaVanT,,,thymocyte_DP_CD4+CD8+,50,3,3.67202324863434e-05,0.000599961217881707
Hematopoietic cell | Human | TISSUES,TISSUES,Human,,Hematopoietic cell,765,7,3.77111758129811e-05,0.000612857022971387
MA_Tnaive | Human | SaVanT,SaVanT,Human,,MA_Tnaive,50,3,3.89825154864987e-05,0.000626814098219416
NK_cell | SaVanT,SaVanT,,,NK_cell,50,3,3.89825154864987e-05,0.000626814098219416
TLP | SaVanT,SaVanT,,,TLP,50,3,4.13344938959231e-05,0.000661134352366896
HBA_Thymus | Human | SaVanT,SaVanT,Human,,HBA_Thymus,50,3,4.37778059658047e-05,0.000696548441518747
CD8+ T-cells_HPCA_1 | Human | xCell,xCell,Human,,CD8+ T-cells_HPCA_1,8,2,4.58499683627503e-05,0.000707299765758367
CD8+ T-cells_IRIS_1 | Human | xCell,xCell,Human,,CD8+ T-cells_IRIS_1,8,2,4.58499683627503e-05,0.000707299765758367
CD8+ T-cells_IRIS_2 | Human | xCell,xCell,Human,,CD8+ T-cells_IRIS_2,8,2,4.58499683627503e-05,0.000707299765758367
CD8+ T-cells_NOVERSHTERN_2 | Human | xCell,xCell,Human,,CD8+ T-cells_NOVERSHTERN_2,8,2,4.58499683627503e-05,0.000707299765758367
Multiple pluripotent progenitor cell | Bone marrow | Mouse | CellMarker,CellMarker,Mouse,Bone marrow,Multiple pluripotent progenitor cell,8,2,4.58499683627503e-05,0.000707299765758367
Myeloid progenitor cell | Bone marrow | Mouse | CellMarker,CellMarker,Mouse,Bone marrow,Myeloid progenitor cell,8,2,4.58499683627503e-05,0.000707299765758367
CD8+ T cell | Human | CellMarker,CellMarker,Human,,CD8+ T cell,9,2,5.89034214668478e-05,0.000890584566356968
CD8+ T-cells_FANTOM_2 | Human | xCell,xCell,Human,,CD8+ T-cells_FANTOM_2,9,2,5.89034214668478e-05,0.000890584566356968
Exhausted T cell | Human | CellMarker,CellMarker,Human,,Exhausted T cell,9,2,5.89034214668478e-05,0.000890584566356968
T cell | Spleen | Mouse | CellMarker,CellMarker,Mouse,Spleen,T cell,8,2,5.89034214668478e-05,0.000890584566356968
Hematopoietic cell | Bone marrow | Human | CellMarker,CellMarker,Human,Bone marrow,Hematopoietic cell,10,2,7.35711533236223e-05,0.00110139278300733
T cell | Liver | Human | CellMarker,CellMarker,Human,Liver,T cell,10,2,7.35711533236223e-05,0.00110139278300733
CORD BLOOD | ARCHS4,ARCHS4,,,CORD BLOOD,1190,8,8.18874850474831e-05,0.00121988268166324
Pancreas | Human | TISSUES,TISSUES,Human,,Pancreas,598,6,8.90815304363189e-05,0.00132057937071206
REGULATORY T CELLS | ARCHS4,ARCHS4,,,REGULATORY T CELLS,1199,8,9.91960260795729e-05,0.00146338215172729
Cytotoxic T cell | Mouse | CellMarker,CellMarker,Mouse,,Cytotoxic T cell,12,2,0.000107734077105672,0.00158166116098617
Activated T cell | Human | CellMarker,CellMarker,Human,,Activated T cell,13,2,0.000127221597096993,0.00184988724199886
T cell | Peripheral blood | Human | CellMarker,CellMarker,Human,Peripheral blood,T cell,13,2,0.000127221597096993,0.00184988724199886
CD8+ T-cells_IRIS_3 | Human | xCell,xCell,Human,,CD8+ T-cells_IRIS_3,14,2,0.000148308051954905,0.00214622938043313
MENON_FETAL_KIDNEY_9_ENDOTHELIAL_CELLS | Human | MSigDB,MSigDB,Human,,MENON_FETAL_KIDNEY_9_ENDOTHELIAL_CELLS,79,3,0.000155740451394002,0.00224310536391645
CD8+ Tcm_HPCA_1 | Human | xCell,xCell,Human,,CD8+ Tcm_HPCA_1,17,2,0.000221122859406962,0.00312554590575701
CD8+ Tcm_NOVERSHTERN_2 | Human | xCell,xCell,Human,,CD8+ Tcm_NOVERSHTERN_2,17,2,0.000221122859406962,0.00312554590575701
Tear | Human | TISSUES,TISSUES,Human,,Tear,15,2,0.000221122859406962,0.00312554590575701
Thymocytes | Thymus | Human | PanglaoDB,PanglaoDB,Human,Thymus,Thymocytes,17,2,0.000221122859406962,0.00312554590575701
LAKE_ADULT_KIDNEY_C23_ENDOTHELIAL_CELLS_AVR | Human | MSigDB,MSigDB,Human,,LAKE_ADULT_KIDNEY_C23_ENDOTHELIAL_CELLS_AVR,92,3,0.000227123577038512,0.00319550254916684
LAKE_ADULT_KIDNEY_C19_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_MEDULLA | Human | MSigDB,MSigDB,Human,,LAKE_ADULT_KIDNEY_C19_COLLECTING_DUCT_INTERCALATED_CELLS_TYPE_A_MEDULLA,239,4,0.000248572536579575,0.00348116100767432
LAKE_ADULT_KIDNEY_C18_COLLECTING_DUCT_PRINCIPAL_CELLS_MEDULLA | Human | MSigDB,MSigDB,Human,,LAKE_ADULT_KIDNEY_C18_COLLECTING_DUCT_PRINCIPAL_CELLS_MEDULLA,243,4,0.000272932686197161,0.00380478180437235
CD8+ naive T-cells_HPCA_3 | Human | xCell,xCell,Human,,CD8+ naive T-cells_HPCA_3,19,2,0.000277590879514702,0.00385204878011497
CD8+ naive T-cells_HPCA_2 | Human | xCell,xCell,Human,,CD8+ naive T-cells_HPCA_2,20,2,0.000308190951575624,0.00425723773562873
CD8+ T-cells_BLUEPRINT_1 | Human | xCell,xCell,Human,,CD8+ T-cells_BLUEPRINT_1,21,2,0.000340363354322229,0.00468038114834956
CD8+ T-cells_NOVERSHTERN_1 | Human | xCell,xCell,Human,,CD8+ T-cells_NOVERSHTERN_1,22,2,0.000374104312739411,0.00507545985006728
CD8+ Tcm_NOVERSHTERN_1 | Human | xCell,xCell,Human,,CD8+ Tcm_NOVERSHTERN_1,22,2,0.000374104312739411,0.00507545985006728
DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD4_T_CELLS | Human | MSigDB,MSigDB,Human,,DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD4_T_CELLS,22,2,0.000374104312739411,0.00507545985006728
LAKE_ADULT_KIDNEY_C24_ENDOTHELIAL_CELLS_AEA_AND_DVR | Human | MSigDB,MSigDB,Human,,LAKE_ADULT_KIDNEY_C24_ENDOTHELIAL_CELLS_AEA_AND_DVR,114,3,0.000426947827213,0.00576664198622359
Tgd cells_HPCA_3 | Human | xCell,xCell,Human,,Tgd cells_HPCA_3,117,3,0.000472325958671194,0.0063513211876184
Lymphocyte | Human | TISSUES,TISSUES,Human,,Lymphocyte,520,5,0.000477834848783795,0.00636903555023664
Lymphoid cell | Human | TISSUES,TISSUES,Human,,Lymphoid cell,520,5,0.000477834848783795,0.00636903555023664
NK cells_HPCA_3 | Human | xCell,xCell,Human,,NK cells_HPCA_3,27,2,0.000566205759651384,0.0075139707579937
CD8+ Tcm_BLUEPRINT_2 | Human | xCell,xCell,Human,,CD8+ Tcm_BLUEPRINT_2,28,2,0.000609279132786002,0.00801558131834051
Lymphoid cell | Mouse | CellMarker,CellMarker,Mouse,,Lymphoid cell,28,2,0.000609279132786002,0.00801558131834051
T helper cell | Mouse | CellMarker,CellMarker,Mouse,,T helper cell,29,2,0.000653894814303127,0.00856545836494484
CD8+ Tem_HPCA_3 | Human | xCell,xCell,Human,,CD8+ Tem_HPCA_3,31,2,0.000796958497453042,0.010394664694248
Mesenchymal stromal cell | Human | CellMarker,CellMarker,Human,,Mesenchymal stromal cell,33,2,0.000847706232253607,0.0109624648502924
MPP_FANTOM_1 | Human | xCell,xCell,Human,,MPP_FANTOM_1,33,2,0.000847706232253607,0.0109624648502924
BONE MARROW (BULK TISSUE) | ARCHS4,ARCHS4,,,BONE MARROW (BULK TISSUE),916,6,0.00097431639478554,0.0125463878125138
BLOOD DENDRITIC CELLS | ARCHS4,ARCHS4,,,BLOOD DENDRITIC CELLS,917,6,0.00100200322279644,0.0128484717049721
Natural killer cell | Mouse | CellMarker,CellMarker,Mouse,,Natural killer cell,36,2,0.00100907716929424,0.0128848130986773
T memory cells | Immune system | Human | PanglaoDB,PanglaoDB,Human,Immune system,T memory cells,38,2,0.00112422738675482,0.0142950921688197
CD8+ naive T-cells_HPCA_1 | Human | xCell,xCell,Human,,CD8+ naive T-cells_HPCA_1,39,2,0.0011840623507385,0.0149309771115946
MPP_FANTOM_2 | Human | xCell,xCell,Human,,MPP_FANTOM_2,39,2,0.0011840623507385,0.0149309771115946
Lymphoid tissue | Human | TISSUES,TISSUES,Human,,Lymphoid tissue,1345,7,0.00126129185506716,0.01583911548574
Plasmacytoid dendritic cells | Immune system | Mouse | PanglaoDB,PanglaoDB,Mouse,Immune system,Plasmacytoid dendritic cells,41,2,0.00130823368047973,0.0162274373672568
T helper cells | Immune system | Human | PanglaoDB,PanglaoDB,Human,Immune system,T helper cells,41,2,0.00130823368047973,0.0162274373672568
T helper cells | Immune system | Mouse | PanglaoDB,PanglaoDB,Mouse,Immune system,T helper cells,41,2,0.00130823368047973,0.0162274373672568
Immune system | Human | TISSUES,TISSUES,Human,,Immune system,1362,7,0.00136883318498725,0.0169100977608791
Plasmacytoid dendritic cells | Immune system | Human | PanglaoDB,PanglaoDB,Human,Immune system,Plasmacytoid dendritic cells,43,2,0.00143838254000354,0.0176259860446401
T memory cells | Immune system | Mouse | PanglaoDB,PanglaoDB,Mouse,Immune system,T memory cells,40,2,0.00143838254000354,0.0176259860446401
IMGN_DC_pDC_8-_Sp | Mouse | SaVanT,SaVanT,Mouse,,IMGN_DC_pDC_8-_Sp,50,2,0.00194055705950604,0.0212134996540966
IMGN_DC_pDC_8+_SLN | Mouse | SaVanT,SaVanT,Mouse,,IMGN_DC_pDC_8+_SLN,50,2,0.00194055705950604,0.0212134996540966
IMGN_MLP_BM | Mouse | SaVanT,SaVanT,Mouse,,IMGN_MLP_BM,50,2,0.00194055705950604,0.0212134996540966
IMGN_NKT_44-NK1_1-_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_NKT_44-NK1_1-_Th,50,2,0.00194055705950604,0.0212134996540966
IMGN_preT_DN2_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_preT_DN2_Th,50,2,0.00194055705950604,0.0212134996540966
IMGN_preT_DN2A_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_preT_DN2A_Th,50,2,0.00194055705950604,0.0212134996540966
IMGN_preT_ETP_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_preT_ETP_Th,50,2,0.00194055705950604,0.0212134996540966
IMGN_SC_GMP_BM | Mouse | SaVanT,SaVanT,Mouse,,IMGN_SC_GMP_BM,50,2,0.00194055705950604,0.0212134996540966
IMGN_T_4_LN_BDC | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_4_LN_BDC,50,2,0.00194055705950604,0.0212134996540966
IMGN_T_4_Pa_BDC | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_4_Pa_BDC,50,2,0.00194055705950604,0.0212134996540966
IMGN_T_4_PLN_BDC | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_4_PLN_BDC,50,2,0.00194055705950604,0.0212134996540966
IMGN_T_4FP3-_Sp | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_4FP3-_Sp,50,2,0.00194055705950604,0.0212134996540966
IMGN_T_4FP3+25+_LN | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_4FP3+25+_LN,50,2,0.00194055705950604,0.0212134996540966
IMGN_T_4FP3+25+_Sp | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_4FP3+25+_Sp,50,2,0.00194055705950604,0.0212134996540966
IMGN_T_4Nve_PP | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_4Nve_PP,50,2,0.00194055705950604,0.0212134996540966
IMGN_T_4SP24int_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_4SP24int_Th,50,2,0.00194055705950604,0.0212134996540966
IMGN_T_4SP69+_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_T_4SP69+_Th,50,2,0.00194055705950604,0.0212134996540966
IMGN_Tgd_vg2+24ahi_e17_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_Tgd_vg2+24ahi_e17_Th,50,2,0.00194055705950604,0.0212134996540966
IMGN_Tgd_vg2+24ahi_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_Tgd_vg2+24ahi_Th,50,2,0.00194055705950604,0.0212134996540966
IMGN_Tgd_vg2+24alo_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_Tgd_vg2+24alo_Th,50,2,0.00194055705950604,0.0212134996540966
IMGN_Tgd_vg3+24ahi_e17_Th | Mouse | SaVanT,SaVanT,Mouse,,IMGN_Tgd_vg3+24ahi_e17_Th,50,2,0.00194055705950604,0.0212134996540966
lymph_nodes | SaVanT,SaVanT,,,lymph_nodes,50,2,0.00194055705950604,0.0212134996540966
MA_iTreg | Human | SaVanT,SaVanT,Human,,MA_iTreg,50,2,0.00194055705950604,0.0212134996540966
MA_iTreg_IL-2 | Human | SaVanT,SaVanT,Human,,MA_iTreg_IL-2,50,2,0.00194055705950604,0.0212134996540966
MA_M_GMCSF_TPP_72h | Human | SaVanT,SaVanT,Human,,MA_M_GMCSF_TPP_72h,50,2,0.00194055705950604,0.0212134996540966
MA_T_CD3+ | Human | SaVanT,SaVanT,Human,,MA_T_CD3+,50,2,0.00194055705950604,0.0212134996540966
MA_Tstim | Human | SaVanT,SaVanT,Human,,MA_Tstim,50,2,0.00194055705950604,0.0212134996540966
Mesenchymal stem cell | Human | CellMarker,CellMarker,Human,,Mesenchymal stem cell,50,2,0.00194055705950604,0.0212134996540966
thymocyte_SP_CD4+ | SaVanT,SaVanT,,,thymocyte_SP_CD4+,50,2,0.00194055705950604,0.0212134996540966
TLR_2 | SaVanT,SaVanT,,,TLR_2,50,2,0.00194055705950604,0.0212134996540966
MANNO_MIDBRAIN_NEUROTYPES_HMGL | Human | MSigDB,MSigDB,Human,,MANNO_MIDBRAIN_NEUROTYPES_HMGL,422,4,0.00201167025431832,0.021444845323723
MA_DC_upLPS_10_24h | Human | SaVanT,SaVanT,Human,,MA_DC_upLPS_10_24h,50,2,0.00201817234701704,0.021444845323723
MA_M_GMCSF_IL4_upLPS_72h | Human | SaVanT,SaVanT,Human,,MA_M_GMCSF_IL4_upLPS_72h,50,2,0.00201817234701704,0.021444845323723
MA_M_GMCSF_sLPS_72h | Human | SaVanT,SaVanT,Human,,MA_M_GMCSF_sLPS_72h,50,2,0.00201817234701704,0.021444845323723
MA_M_GMCSF_sLPS_IC_72h | Human | SaVanT,SaVanT,Human,,MA_M_GMCSF_sLPS_IC_72h,50,2,0.00201817234701704,0.021444845323723
MA_M_GMCSF_TPP_48h | Human | SaVanT,SaVanT,Human,,MA_M_GMCSF_TPP_48h,50,2,0.00201817234701704,0.021444845323723
MA_Tconv | Human | SaVanT,SaVanT,Human,,MA_Tconv,50,2,0.00201817234701704,0.021444845323723
MF | SaVanT,SaVanT,,,MF,50,2,0.00201817234701704,0.021444845323723
LLP | SaVanT,SaVanT,,,LLP,50,2,0.00209724586114189,0.0222074222021261
IFNg_24h_NHEK_2 | SaVanT,SaVanT,,,IFNg_24h_NHEK_2,50,2,0.00225975324847996,0.0238451045907312
LAKE_ADULT_KIDNEY_C9_THIN_ASCENDING_LIMB | Human | MSigDB,MSigDB,Human,,LAKE_ADULT_KIDNEY_C9_THIN_ASCENDING_LIMB,206,3,0.00242567107167771,0.0255073162173998
BLOOD PBMC | ARCHS4,ARCHS4,,,BLOOD PBMC,1489,7,0.00247966537392081,0.0259851830046391
T-lymphocyte | Human | TISSUES,TISSUES,Human,,T-lymphocyte,210,3,0.00249247952619163,0.0260297088663105
DENDRITIC CELL | ARCHS4,ARCHS4,,,DENDRITIC CELL,1112,6,0.00267876567435938,0.0278793454944457
IFNg_10ng_4d_NHEK_12 | SaVanT,SaVanT,,,IFNg_10ng_4d_NHEK_12,50,2,0.00269129070833356,0.0279141039680058
SPLEEN (BULK TISSUE) | ARCHS4,ARCHS4,,,SPLEEN (BULK TISSUE),1487,7,0.0027630643503452,0.0285610631316295
CD34+ CELL | ARCHS4,ARCHS4,,,CD34+ CELL,1161,6,0.00323234740934022,0.0332986568711353
ZHENG_CORD_BLOOD_C10_MULTILYMPHOID_PROGENITOR | Human | MSigDB,MSigDB,Human,,ZHENG_CORD_BLOOD_C10_MULTILYMPHOID_PROGENITOR,66,2,0.00335539415081005,0.0344494690010531
Plasmacytoid dendritic cell | Blood | Human | CellMarker,CellMarker,Human,Blood,Plasmacytoid dendritic cell,251,3,0.00412180664903832,0.0421756579340991
MENON_FETAL_KIDNEY_6_COLLECTING_DUCT_CELLS | Human | MSigDB,MSigDB,Human,,MENON_FETAL_KIDNEY_6_COLLECTING_DUCT_CELLS,77,2,0.00453763713885917,0.0462747626342048
ZHENG_CORD_BLOOD_C1_PUTATIVE_MEGAKARYOCYTE_PROGENITOR | Human | MSigDB,MSigDB,Human,,ZHENG_CORD_BLOOD_C1_PUTATIVE_MEGAKARYOCYTE_PROGENITOR,82,2,0.00512997883530307,0.0521404872257058
Dendritic cells | Immune system | Human | PanglaoDB,PanglaoDB,Human,Immune system,Dendritic cells,78,2,0.00550161102950962,0.0557313197289325
HU_FETAL_RETINA_FIBROBLAST | Human | MSigDB,MSigDB,Human,,HU_FETAL_RETINA_FIBROBLAST,281,3,0.00575928682797688,0.0581477497349559
Angiogenic T cell | Blood | Human | CellMarker,CellMarker,Human,Blood,Angiogenic T cell,5,1,0.00656337983099864,0.0641354061299192
CD4+ T cell | Blood | Human | CellMarker,CellMarker,Human,Blood,CD4+ T cell,5,1,0.00656337983099864,0.0641354061299192
CD4+CD25+ regulatory T cell | Peripheral blood | Human | CellMarker,CellMarker,Human,Peripheral blood,CD4+CD25+ regulatory T cell,5,1,0.00656337983099864,0.0641354061299192
Immune cell (Ovarian Cancer) | Ovary | Human | CellMarker,CellMarker,Human,Ovary,Immune cell (Ovarian Cancer),5,1,0.00656337983099864,0.0641354061299192
Immune cell | Ovary | Human | CellMarker,CellMarker,Human,Ovary,Immune cell,5,1,0.00656337983099864,0.0641354061299192
Infiltrated mononuclear cell | Kidney | Human | CellMarker,CellMarker,Human,Kidney,Infiltrated mononuclear cell,5,1,0.00656337983099864,0.0641354061299192
Naive T cell | Blood | Human | CellMarker,CellMarker,Human,Blood,Naive T cell,5,1,0.00656337983099864,0.0641354061299192
Natural killer T (NKT) cell | Lymphoid tissue | Mouse | CellMarker,CellMarker,Mouse,Lymphoid tissue,Natural killer T (NKT) cell,5,1,0.00656337983099864,0.0641354061299192
Natural killer T (NKT) cell | Spleen | Mouse | CellMarker,CellMarker,Mouse,Spleen,Natural killer T (NKT) cell,5,1,0.00656337983099864,0.0641354061299192
Osteoclast precursor cell | Bone marrow | Mouse | CellMarker,CellMarker,Mouse,Bone marrow,Osteoclast precursor cell,5,1,0.00656337983099864,0.0641354061299192
MURARO_PANCREAS_DUCTAL_CELL | Human | MSigDB,MSigDB,Human,,MURARO_PANCREAS_DUCTAL_CELL,935,5,0.00671264978935269,0.0653837907366757
AIZARANI_LIVER_C32_MVECS_3 | Human | MSigDB,MSigDB,Human,,AIZARANI_LIVER_C32_MVECS_3,100,2,0.00783263266056873,0.0736011719672701
FAN_EMBRYONIC_CTX_BRAIN_MYELOID | Human | MSigDB,MSigDB,Human,,FAN_EMBRYONIC_CTX_BRAIN_MYELOID,98,2,0.00783263266056873,0.0736011719672701
CD4+ naive T-cells_FANTOM_3 | Human | xCell,xCell,Human,,CD4+ naive T-cells_FANTOM_3,6,1,0.00787113553450569,0.0736011719672701
CD4+CD25+ regulatory T cell | Lymphoid tissue | Mouse | CellMarker,CellMarker,Mouse,Lymphoid tissue,CD4+CD25+ regulatory T cell,6,1,0.00787113553450569,0.0736011719672701
CD4+CD25+ regulatory T cell | Spleen | Mouse | CellMarker,CellMarker,Mouse,Spleen,CD4+CD25+ regulatory T cell,6,1,0.00787113553450569,0.0736011719672701
CD8+ Tcm_NOVERSHTERN_3 | Human | xCell,xCell,Human,,CD8+ Tcm_NOVERSHTERN_3,6,1,0.00787113553450569,0.0736011719672701
Dendritic cell | Spleen | Mouse | CellMarker,CellMarker,Mouse,Spleen,Dendritic cell,6,1,0.00787113553450569,0.0736011719672701
Leukocyte | Blood | Human | CellMarker,CellMarker,Human,Blood,Leukocyte,6,1,0.00787113553450569,0.0736011719672701
Natural killer cell | Bone marrow | Mouse | CellMarker,CellMarker,Mouse,Bone marrow,Natural killer cell,6,1,0.00787113553450569,0.0736011719672701
NK cells_FANTOM_3 | Human | xCell,xCell,Human,,NK cells_FANTOM_3,6,1,0.00787113553450569,0.0736011719672701
pDC_FANTOM_2 | Human | xCell,xCell,Human,,pDC_FANTOM_2,6,1,0.00787113553450569,0.0736011719672701
T cell | Lymph node | Human | CellMarker,CellMarker,Human,Lymph node,T cell,6,1,0.00787113553450569,0.0736011719672701
T helper1 (Th1) cell | Peripheral blood | Human | CellMarker,CellMarker,Human,Peripheral blood,T helper1 (Th1) cell,6,1,0.00787113553450569,0.0736011719672701
Tgd cells_HPCA_2 | Human | xCell,xCell,Human,,Tgd cells_HPCA_2,108,2,0.00890117838365241,0.0829775494107966
CD8+ Tem_BLUEPRINT_1 | Human | xCell,xCell,Human,,CD8+ Tem_BLUEPRINT_1,6,1,0.00917725568256433,0.0840050602991356
NK cells_IRIS_3 | Human | xCell,xCell,Human,,NK cells_IRIS_3,7,1,0.00917725568256433,0.0840050602991356
T cell | Lymphoid tissue | Mouse | CellMarker,CellMarker,Mouse,Lymphoid tissue,T cell,6,1,0.00917725568256433,0.0840050602991356
T follicular helper cells | Immune system | Human | PanglaoDB,PanglaoDB,Human,Immune system,T follicular helper cells,7,1,0.00917725568256433,0.0840050602991356
T follicular helper cells | Immune system | Mouse | PanglaoDB,PanglaoDB,Mouse,Immune system,T follicular helper cells,7,1,0.00917725568256433,0.0840050602991356
T helper9 (Th9) cell | Human | CellMarker,CellMarker,Human,,T helper9 (Th9) cell,7,1,0.00917725568256433,0.0840050602991356
CUI_DEVELOPING_HEART_VALVAR_ENDOTHELIAL_CELL | Human | MSigDB,MSigDB,Human,,CUI_DEVELOPING_HEART_VALVAR_ENDOTHELIAL_CELL,108,2,0.009702299803252,0.0885444117179665
PLASMACYTOID DENDRITIC CELL | ARCHS4,ARCHS4,,,PLASMACYTOID DENDRITIC CELL,1463,6,0.00993521684206517,0.0903985747995092
FAN_EMBRYONIC_CTX_MICROGLIA_2 | Human | MSigDB,MSigDB,Human,,FAN_EMBRYONIC_CTX_MICROGLIA_2,8,1,0.0104817422131646,0.0934135325096982
M1 macrophage | Adipose tissue | Mouse | CellMarker,CellMarker,Mouse,Adipose tissue,M1 macrophage,8,1,0.0104817422131646,0.0934135325096982
Megakaryocyte | Fetal kidney | Human | CellMarker,CellMarker,Human,Fetal kidney,Megakaryocyte,8,1,0.0104817422131646,0.0934135325096982
Microglial cell (Glioma) | Brain | Human | CellMarker,CellMarker,Human,Brain,Microglial cell (Glioma),8,1,0.0104817422131646,0.0934135325096982
pDC_FANTOM_1 | Human | xCell,xCell,Human,,pDC_FANTOM_1,8,1,0.0104817422131646,0.0934135325096982
T cell | Lung | Mouse | CellMarker,CellMarker,Mouse,Lung,T cell,8,1,0.0104817422131646,0.0934135325096982
T helper17 (Th17) cell | Peripheral blood | Human | CellMarker,CellMarker,Human,Peripheral blood,T helper17 (Th17) cell,8,1,0.0104817422131646,0.0934135325096982
FAN_EMBRYONIC_CTX_BRAIN_NAIVE_LIKE_T_CELL | Human | MSigDB,MSigDB,Human,,FAN_EMBRYONIC_CTX_BRAIN_NAIVE_LIKE_T_CELL,113,2,0.0110486235902037,0.0981776815515466
Neuron | Embryonic prefrontal cortex | Human | CellMarker,CellMarker,Human,Embryonic prefrontal cortex,Neuron,9,1,0.0117845970621272,0.103208618074365
NK cells_BLUEPRINT_1 | Human | xCell,xCell,Human,,NK cells_BLUEPRINT_1,9,1,0.0117845970621272,0.103208618074365
NK cells_IRIS_1 | Human | xCell,xCell,Human,,NK cells_IRIS_1,9,1,0.0117845970621272,0.103208618074365
pDC_NOVERSHTERN_1 | Human | xCell,xCell,Human,,pDC_NOVERSHTERN_1,9,1,0.0117845970621272,0.103208618074365
T helper1 (Th1) cell | Mouse | CellMarker,CellMarker,Mouse,,T helper1 (Th1) cell,9,1,0.0117845970621272,0.103208618074365
Large granular lymphocyte | Human | TISSUES,TISSUES,Human,,Large granular lymphocyte,10,1,0.0130858221631051,0.112976743050217
Natural killer cell | Human | TISSUES,TISSUES,Human,,Natural killer cell,10,1,0.0130858221631051,0.112976743050217
NK cells_FANTOM_1 | Human | xCell,xCell,Human,,NK cells_FANTOM_1,10,1,0.0130858221631051,0.112976743050217
Null cell | Human | TISSUES,TISSUES,Human,,Null cell,10,1,0.0130858221631051,0.112976743050217
pDC_NOVERSHTERN_2 | Human | xCell,xCell,Human,,pDC_NOVERSHTERN_2,10,1,0.0130858221631051,0.112976743050217
Peripheral blood | Human | TISSUES,TISSUES,Human,,Peripheral blood,138,2,0.0141665103998316,0.121960411062572
